"umap_1","umap_2"
-1.63978481491342,16.0176780338708
-0.998059870798734,16.6934325809899
-1.16975355346933,16.923018228573
-2.70492387016549,16.8474757786218
-2.23266959388986,15.8681895847741
-3.13889217575326,16.6278770084802
-2.31752276619211,16.2580611820642
-2.93288588722482,16.9122245426599
-2.29753089149728,17.1647021885339
-3.09074068268075,16.3718803043786
-3.2831959744288,16.7557189579431
-2.46020460327402,17.1447112675134
-3.38988971908822,16.5703990574304
-3.1423006077601,16.992182504696
-3.19278431137338,16.450154077572
-0.91126120289102,16.530024301571
-2.64979076584115,16.7590301151696
-0.96034920414224,16.8075969334069
-2.39872789581552,16.6182696934167
-2.40204501350656,17.1123988743249
-1.28787374695077,16.9773700352136
-2.52008485992685,16.1029613132898
-1.86613798340097,15.7542064304772
-3.10166406830087,16.3558242435876
-0.798412682612089,16.4018962498132
-2.96355581482187,17.0316016788903
-1.89560365875497,15.6778152103845
-3.31140709121957,16.4065444584314
-1.47939586838022,16.55130077557
-1.80811643799081,15.7924449558679
-0.925643326838163,16.5996825809899
-2.50762462814584,16.1849277134362
-3.39983654220834,16.5081203098718
-1.18763947685495,16.889284860653
-1.04802906711831,16.8491008396569
-2.41829610069528,17.2475879307214
-2.87077713211313,16.5828273411218
-3.01565289695993,16.6559360142175
-2.75018263061777,16.1458804722253
-3.15554475982919,16.6318214054528
-3.01633048256173,16.1957347507898
-1.101219894488,16.935074579281
-1.25346827705636,16.8187663670007
-2.94674086769357,16.7191016788903
-3.21474361618295,16.5882861729089
-3.36581611831918,16.6903541202966
-0.947731854517607,16.4951903934899
-2.96446490486398,17.0022571201745
-2.91046500404611,16.6391036625329
-1.23826647003427,16.9821250553552
-2.26729440887704,16.7555949802819
-3.33473968704477,16.7753875370446
-1.26653814514413,17.0063407535974
-2.67882156570688,17.0656612034265
-1.31728267868295,16.8462379093591
-3.28877544601694,16.7064998264733
-1.97997927864328,16.8602130527917
-3.01084852417245,17.0781352634851
-3.16135072906747,16.8713138218347
-2.83894491394296,16.8031947727624
-1.94864726265207,15.7412707920495
-3.27539682586923,16.6019256229821
-0.984917642672209,16.6978080387536
-2.03580546577707,17.1132781620446
-0.868677498896269,16.5436122532312
-1.38676309784189,16.1765029545251
-1.14428973396554,16.7317264194909
-0.839322568972257,16.3441665287439
-2.50881791313424,16.1435401554528
-1.84826660354867,16.5520560856286
-3.29903602798715,16.8930118198815
-2.56465506752267,17.0344627018396
-1.29838729103341,16.9021785374108
-2.15577554901376,15.6967666264001
-3.26291132171884,16.7743480320398
-3.35598325927987,16.595583688778
-2.41375637253061,15.94729686932
-0.928217770655302,16.7762382145349
-2.10343814094797,16.0405700321618
-1.13579011162057,16.9006164188806
-1.43380117614999,16.8601558323327
-2.49421978195444,16.5336787815515
-2.02951932152048,15.7224834080163
-2.77484441002145,16.2169253941003
-3.34304046829477,16.6778190250817
-3.36001062591806,16.7255351658288
-1.85459876259103,16.9880550022546
-1.45763182838693,17.0164344425622
-2.07862162788644,15.8272826786462
-2.3228733559443,17.1700618381921
-2.89081621368661,17.0055644627038
-2.29056430061593,17.0837581272546
-3.45869302948251,16.6038348789636
-1.98961711128488,15.676041376156
-0.92904353340402,16.3792884464685
-2.60865903099313,17.1195209141198
-3.07872843940988,16.306916009945
-1.37952566345468,17.0670898075524
-0.876227380831388,16.4980094547692
-0.926584484179167,16.3372142429773
-3.218731405337,16.7412231083337
-3.28167200287118,16.7745406742517
-2.71552324493661,16.8998077030603
-2.72703051765695,16.7083270664636
-2.76402116020456,16.7654864902917
-1.35795331199899,-7.08717559619511
-7.12752819259897,2.97633100704585
0.416873870293947,-5.19783614917363
-2.48014927109018,-5.06563590808476
0.753883359830233,-3.23314260287846
-3.46168089111581,-5.10214303775395
-2.38151192863717,-1.0093562190112
-5.74171447952524,6.67655826763545
-0.768150331576017,-2.21936808868016
-4.23034477432504,5.30393768505489
-0.631045701105741,-5.23076509280766
-0.343083622057585,1.09217716411983
-3.15977478225961,-2.54231118007268
-3.61278486450448,-3.07363032146062
-0.732600214083341,-6.01015876575078
-1.72672486503854,1.88902903751765
-4.45025301178232,2.4197948093835
-2.93107319076791,1.73428393558894
-0.400391103823332,-5.49096177859868
-4.294809820254,1.37655640797054
0.474058715503069,-2.53231631560887
-3.7656760235621,-2.92848657413091
0.044220922391268,-7.40861295505132
-2.7331323643519,1.42277218059932
-4.55226135452524,2.38853837208186
-2.30780458648935,-3.35336302562321
0.133208570878359,-3.63453053279485
-2.41006183822885,0.780511629146682
1.67230349580512,-0.547522108691586
-4.40651226242318,6.08513284878169
-2.51026058395639,-2.59532235904301
-2.23725128372445,-6.78527282519902
-6.89863825042978,3.88348318294917
-3.57817506988778,2.12319947437679
-1.1139096041514,2.77329541401302
-7.41614437301889,3.81988693432246
-1.37130046089425,-0.923865366416825
2.54215037624106,-0.945314068036927
-5.48652458389535,5.75742460445796
-7.37356090744272,4.03382755474483
-5.48654556473031,6.71670938686763
-2.24458837707773,-3.32176088138188
-3.74504566391244,-0.955810744005097
-3.30777406891122,0.827969443363296
1.31503265897498,-0.919175404744995
-0.546957256395963,-0.642382759290589
-2.42409515579477,2.33161927418147
-1.67407489021554,-3.79884837909306
-0.362549902994779,-5.31345008655156
-0.257849337656645,-6.50501655383672
-4.34377527435556,-0.154937434631241
0.753346292178484,-4.59564946933354
-6.80241632660165,5.25498605923091
-2.64389968117013,-0.173766124683274
-5.8483119030787,5.52226282314693
0.390829203526827,-2.40774117751683
-6.7167577763392,5.25128103451167
0.0620844940350973,-3.39497064395512
-2.89910769661203,6.77527977184688
-3.04198718269601,-0.34091727777089
-0.560884954531339,-3.03026579661931
-3.06645894249215,6.89056659893428
-0.36078238685861,0.0212276096764675
-1.88726234634653,1.2831330414239
-3.78871059616342,1.97833968357478
-5.16972637375131,2.15544010357295
-0.582023741800932,-7.03819106860722
-5.12266349991098,2.29064513401424
-1.00369537075296,-7.78004096789922
-1.84667802055612,-3.92681359096135
-4.89903021057382,7.40208126263057
1.74199437896475,-2.32694326682652
-0.482711317141203,-2.01343129916753
-6.16782379349008,5.24761701778804
-1.76905250747934,8.85532165722285
-3.39496183594003,1.26096452431117
-0.852906825144438,-5.4408533458289
-2.93429637153879,2.23179317669307
-1.63880968292489,2.18205095486079
-2.70630049904123,-2.59798215671147
-5.52641725738778,6.64614702419673
-1.107811691363,-1.78211211009587
-6.69368505676523,4.56006313518916
-5.33943414886728,3.22958160595332
-1.88971448143258,8.75007415966426
0.246443448464724,3.41185690121089
-2.40833807190194,-5.39479802890386
0.476800409953448,-2.3410979394492
-3.82998371322885,7.57972313122188
-3.48040151794687,-2.61138867183293
-4.67275524338022,6.93374563412105
-2.72373390396371,-5.14436935229863
-3.23904609878793,7.04758478359614
-0.265030743677763,0.749050986332046
-3.63396120270028,-0.934678334432495
-1.43976330955758,-6.38701509280766
-1.76579523285165,-4.56078528209294
-2.44681668480173,-5.15339397235478
1.59253757993445,-2.72096346660222
-2.19167232712045,1.4170339222375
-1.17653417785898,-5.04300330920781
0.155283866326662,-7.19470762057866
-1.23802066047922,-5.24969791217412
-7.6327037831141,3.54580856518184
-2.42468261917367,-2.93545244975652
-5.07300949295297,5.35202099041377
-1.21182513435617,-6.95557187839116
-4.34745359619394,6.66635919765864
-4.81368112762704,7.258708726925
-3.94837665756479,7.15319467739497
0.188728449742647,-4.04424547000493
1.56313442985282,-1.31301968141164
-4.6979441662623,2.6398089046899
-5.47826576431527,6.48447347835933
-0.24847233494058,-5.66327165408696
-3.03875541885629,-0.668722692566765
-5.07467270096078,2.07509685711299
-2.80995273788705,-0.861016411023987
-2.62909054954782,-6.02322028918828
-2.73253965576425,-0.108376610713852
-6.36287880142465,5.52611280636226
-3.94616890152231,6.89727188305293
-3.25555992325082,-4.05067919536198
-1.37754512031808,-6.5825474147376
-2.28653836448923,-3.7240724448737
-2.62722897728219,-0.82475956125821
0.53888654510245,-3.57752679629887
-5.43162298401132,6.01191784099971
-2.49358344276681,-7.11979793353642
1.51369970838294,0.117529046100723
-0.764720441897062,-0.133953977065934
-4.72913742264047,5.64692569927608
-3.55588293274179,-4.24850176616277
-4.20344257553354,7.45495296673213
-3.53558540542856,-3.6608035449561
-1.8823695202662,8.73633552746211
-3.7774267216517,-1.83281110568608
-3.7820916195704,-1.01296060128774
-2.38797784050241,-1.26783447309102
-0.149289133150724,-1.76630555434789
-6.41468382080331,5.92528892712031
-2.93101525505319,-4.52342938228215
-3.50499916275278,-2.95210336490239
-6.81026268203988,4.64638305859004
-1.99384832580819,-2.41823242946233
-7.06890964706674,4.37357975201045
-1.77378106315866,16.5087955112878
2.47763848106131,-1.03121810002889
-4.2368617077662,2.07874036983882
-4.85146665771737,2.51763821796809
1.14509239594206,-4.90844939990605
-0.402778508265165,-0.76343234224881
0.59841829339728,-1.54553138061131
-0.593047978480009,-3.46533345027531
-0.424926521380094,-4.29935263438786
-1.04423558910623,-0.856629896598709
-1.10605454643503,-1.01275210424031
-0.58509445389047,-5.51083635135259
-6.0273480435206,5.19282461361323
-3.64444112976327,-4.00716923518742
-0.0937426706148661,-6.78101800723637
-0.0153064747644938,-0.950889754730118
-0.892378689844755,-7.22990201755132
-3.34385299881235,2.31316877560054
-1.2792794724299,-5.98775504870976
-3.8763561268641,0.863452446025955
-5.00673389633432,1.91832591251765
-1.98309755523935,-5.54803918643559
1.40985959569678,-1.71818946643437
0.842915544162842,0.495290410083877
-4.38783455093637,6.61183620647823
-3.57201910217538,7.82608391003047
-2.40356493194833,-1.93551551147069
-0.569459678728727,-6.4336159114417
-4.56739664276376,7.36049200252925
-4.30968713958993,0.868263613742935
0.619407562415453,-0.407940242129219
-1.77720284660592,-6.40438436313237
-0.752000929911283,-0.537553533601416
-0.74219095905557,-0.264071780877961
-0.389930250246671,-7.37592958255376
-6.17918396194711,5.79280258373653
13.3106832484411,-4.69879888339604
-0.913818957407621,-6.39843629642094
1.69905638496146,-0.915436524587525
-2.65901708801523,-6.72827218814458
-1.37665987213388,9.74426819042598
-3.17743015487924,2.32049299435054
-1.7976264973475,1.46307326511775
-0.807999612887052,-6.61274217410649
0.693116692702624,-2.29548655791844
-3.30627250870004,-4.51461027904118
0.115868149201723,-6.17499326510991
-4.74512672622934,7.41378332333003
-1.85794162948861,-5.10037397189702
1.06407987872824,-5.08696578784551
-6.74540519912973,5.07057453350459
-3.03317403991952,0.86549712376033
-3.832745077212,7.42612911419307
-2.93485427101388,0.729427945179092
-2.23048949440256,-4.42218397899236
1.76214813987479,-4.93377803607549
1.16621860663161,3.66655327038203
-3.62173176010385,-1.39041315360631
1.59510904351935,-4.87289594455327
-3.71906185348764,0.287732374233352
-1.72549748619333,0.181647491020309
-1.77928233345285,0.688118588489639
-3.33256197174325,1.71170355038081
-1.37015772064462,9.52859092907344
-2.56050849159494,1.7284774895135
-3.65553569992319,7.54088188366328
15.2529153803991,-4.79961179538335
-1.7943089028193,-4.22397230907048
-3.95498514374032,7.48925663189326
-1.67208624084726,1.90192056850825
-2.97555613716379,1.82051445202266
0.542835799853655,-2.8021564368781
-2.1224179287745,2.45215750889217
-1.92022562225595,-5.44521449847783
-0.808423521120695,-4.25148676677312
-2.12093496521249,-3.52732061191167
-2.43326902588144,-1.88263260169591
-2.44044089515939,2.53651262478267
-1.76876950462594,-7.04384635730351
-0.447483660776762,-3.36986039920415
-3.64141702850595,-2.11199580474461
0.0124337057279074,-3.7842965011176
-0.581779839594511,0.520580541652786
-1.52023172577157,-7.06424783511723
1.12098450760111,-2.25750576301183
-6.07572841842904,5.05330301479732
-5.46946001251474,3.77717996792232
-0.801384331782011,-4.92382644458379
-2.61277985771432,-4.40355514331426
-3.74783516128793,-2.98670171542729
-3.45540714462533,0.610793959659683
-1.31630921562448,-7.45812438769902
-4.13009262283578,6.80590177730952
-2.93054223259225,-0.236485141950501
-5.6150617619349,6.00071932033931
-6.31643247802987,3.64910865978633
-2.98488068779245,1.61952186779414
-2.15391445358529,-1.61842845721806
-5.69015884598031,5.74662328915034
-1.55028176506296,-5.05890058322514
-1.44629502495065,-5.08723090930547
-5.3676424046351,6.74571443752681
0.0172294954465353,-2.48252283378209
-2.04553961952463,-6.91812347217168
-2.76884794433847,-3.32679199023808
-2.19716549118295,1.34170211510097
-1.1653513928248,-5.53834937854375
-1.81544828613534,-6.6474921588477
-5.97612619598642,3.87186742977534
-1.97744465072885,-3.7015271071967
-3.27435255249277,-0.786119747596634
-4.67312240799203,1.76688052372371
-3.14212465484872,6.97970606045161
-1.73022031982675,-5.89684890552129
-5.70244121750131,3.52987457470332
-5.29480028351083,5.98562027172481
-1.73155784805551,-3.78348015590276
1.91225373546347,-1.85593735023106
-2.0922882576777,-1.62401973052586
-1.59197902878061,2.14779139713679
-6.12721491058603,5.9095728512231
-0.348583581049589,-5.39227031512822
3.06533789436087,4.05146623806392
0.667661575476977,-2.31346355720128
-1.85504222114816,2.09943057255183
-5.86067390640512,3.53594661907588
0.379634437959047,-2.19245873733128
-1.74285507400766,-5.66325448794927
-0.569637419779447,0.424606453937637
1.23764604131446,0.253734004062759
-2.93195939262643,0.937864911121475
-2.60659551819101,-3.00983094020451
-1.65802669723764,-7.08131812854375
-2.86860203941598,-1.08904211564626
-0.125236751635221,-5.01405786319341
-4.6489334126307,7.21841217235957
-2.05830002029672,-1.33592395825948
-1.46325826843515,-4.83545326037969
-2.21392560203805,0.517319809955703
-6.6428732891871,4.78833128170406
-0.390048982699064,-7.05652211948003
-7.02921390732065,3.28847361759578
-3.93252229889169,6.42822433666621
-1.82395053108468,-7.1436293010291
1.42868256370291,-3.13318918986882
-1.40348935325876,-3.59287689967717
-0.926815392573026,-6.51201032443608
-2.73078918655649,-0.366652417617691
-4.40921640594735,1.26251937107478
-3.01492619713083,-0.366414520579232
0.575661925475451,-6.70508025928105
-3.49998522003427,-1.7681649808463
0.0346549729512655,-3.24522327228154
-2.05516171654001,2.13500548557674
-0.0725009461237467,-3.71663450046147
0.187403915326449,-2.3611254577216
-1.96323442657724,-6.76639245791997
-2.73039150436654,-5.76611970706548
-2.82309985359445,-6.42098878665532
-2.08233142097726,2.48057008938228
-3.29727935989633,2.13433362202083
-2.68517494400278,-6.3469984416541
-3.20619917114511,-4.82163785739507
-2.05166459282174,-5.72049306674565
1.11015252570376,-4.95863174243535
-1.61464476784006,-3.13901590152348
-1.27696514328256,9.80669189648067
-2.78565931518808,-5.92657970233525
-1.78589987953439,-3.6247174624976
-0.176434638102201,-0.68130947990979
-2.44377923210397,6.57582212643062
1.15038916270003,-2.19773684783543
-3.14077091415658,6.85162998394405
-2.37908172806039,-1.56071661754216
-1.49881935318246,-6.92388843341435
14.5312089900182,-5.90142749591435
0.81253536591992,-6.41673873706426
-6.20761871536508,5.22688842968379
0.781833572189661,0.356045376819717
-6.18607187469735,5.09546209530269
-3.53161907394662,-5.49008630557622
-2.64509535034433,-3.87676547809209
1.61246007482276,0.137703966659652
0.730862645308825,-0.508070397811783
-3.59326553543344,-2.27997671409215
-2.77906513412729,-2.57213782115544
-0.755425693590788,-7.57838510318364
1.15810051361785,-3.15618323131169
-0.85991454323068,-4.39956830783452
1.34214693109259,-3.02055190845097
1.03493080834612,-5.7954585437354
-3.00263190468088,-5.0940048579749
-0.849051358301786,-3.76043294711675
-0.877808215220121,-4.84342168613042
-0.648749115069059,-1.06503291769589
-1.5957074185206,9.559809457821
-2.26666641433969,-1.74590836806859
-6.74846792419687,5.35849930004512
1.384120760362,-1.84823249621953
-2.64551496704355,1.97026754574214
0.897129287819716,-2.81964730067815
-4.84007024963632,2.02745271877681
-3.3901443501307,-5.25690244479741
-2.93902015884653,-2.89672039790715
-3.91566896637216,7.56768299297725
-2.5085549374415,-5.16858362002934
-3.42158079345956,7.58344627575313
-0.0273176451517618,-6.7152674083289
-0.294161321718839,-4.03201960368718
-6.34497928818002,5.12032867626582
-3.29033565719858,-1.94803761287297
-3.87075710495248,7.43773533062373
1.72944122354254,-0.499727423923863
-6.57396698196664,4.23252130703364
0.478708146016451,-1.96092401786412
-0.184724213678984,-2.77247308536137
-5.70576334198251,4.99278379635249
-2.92928552826181,1.03106213764583
-3.20830774505868,-4.91943811221684
-6.60927105148568,5.39457203106319
-4.8447365780665,6.53999401287471
1.19975894490943,-1.64874314113225
1.80559962789282,-1.12856345220174
-6.60745525558725,5.62687374309932
1.01478656927809,-2.9986576919135
-3.76670456131235,7.59088588909541
-0.252592684824613,3.21825934605037
2.15887796680197,-0.314400423007859
-5.0603652020289,3.93615890697871
-3.40449333389535,-0.781535003023995
-0.626855375368742,-4.69280790134038
-0.35133779247537,-4.62126706882085
-0.737318160135893,-5.27178643985356
-3.31256866653695,-2.58526419444646
2.21694838802085,-1.57116555018987
-1.47423911293283,8.74286915020381
-0.708483578760771,1.10208178715144
-5.66601610382333,5.46032692150508
-2.05175376137033,-3.64216040416325
-2.49976325233713,-1.64646469398106
-0.982701661188749,-4.42941116138066
-0.330540539820341,-4.12204932017888
-3.88841533859506,7.32164598659907
-0.163810135920194,-5.67398618503178
13.8967409114049,-6.15582202716435
-1.58998465736642,-2.55594717307652
1.44209813873038,-0.509177874463452
-2.95970154007211,-6.25632833285893
-2.26996278961435,0.584619652790176
-7.1668367405726,3.62589575008784
-0.923357250292448,-4.01257323070134
-0.598545910914091,-5.29911922259892
-2.74214577873483,-5.526607263523
-0.188743712504057,-5.48761915011968
-5.06042003830209,6.03255249218379
-7.29883003433481,4.3589718456689
-2.86535191734567,-6.09524225040044
-7.40010929306283,3.01943803982173
-3.68943500717416,-0.945754754978073
-6.18241358001962,5.42406059460078
-1.55101537903085,-5.20281862063969
-3.23341942032113,-0.757109794455422
-0.466047288973478,-6.89985536380376
0.812766386072489,-3.33838342471684
-5.73186111648813,5.76288248257075
-1.00669980247751,1.342972647709
-3.21270513733163,-5.58144925876225
-0.259415747721342,-6.90091060443486
-3.99078560074106,1.35365570740138
-2.43150925834909,-5.69624542041386
-1.16149831016794,-0.526877965467823
-3.51132679184213,-3.64459584994878
-5.5534071942164,5.20571781353389
-0.437329771120695,-5.55389808459844
0.086294827859255,-3.50870202823247
-1.64105296333566,-7.53128980441655
-0.760399343569425,-5.90911744876469
-0.789523841936735,-6.32785867496098
-3.09563970764413,1.83344818310176
0.359743354718538,-1.84988950534428
1.8455539921926,-1.10511981292332
-6.25778866012826,5.22106481747066
-1.19376135071054,-2.03393791957463
0.597744194667193,-2.68414806171025
0.488333014647814,-1.86045228286351
-4.25378322799936,1.25050569729243
-3.6947908421351,-2.82643293185796
-1.01220762928262,-0.53749879046048
-1.78481149872079,-6.20066283984746
-0.389416100580839,-5.48321412845219
0.911895204211923,-1.72202991290654
-2.52052045067087,-3.1908271197852
1.83136731187567,-0.00599794431294287
1.27138781348929,-1.95789109511937
1.77196842233405,-2.3091794137534
1.5858185867475,-2.04837118430699
-7.02966928680673,5.23199583248531
-1.5444698353602,1.99859596447383
-2.82795047958627,6.75836588100825
-6.8828225155665,5.14738155559932
-6.96029710968271,4.44910598949824
-3.90883636673227,-2.95802925868596
-6.69810342987314,4.35734773830806
-5.1088647862269,2.16932178692256
-0.330788495142607,-2.95125650210942
-1.46005702217355,9.58388496593867
-0.750192405779508,-1.38105760856236
-2.09765196045175,-1.45258413596715
-2.40727281769052,2.65680814937984
-2.73860645492807,1.50475789265071
-5.64864683349862,6.13439871029292
1.48904394904837,0.0835413451615444
-4.73877668579355,7.2902553196374
-4.39369058807626,7.3610675449792
-2.83579659660592,2.43053318218623
-3.93852663238778,1.35577739433681
-0.422370197374967,-7.46641706271733
-1.57366204460397,-6.96260045810307
0.731150595347735,3.50212598995601
-0.390261294443754,-0.737221005993737
-0.544080736239103,-7.6263387088355
-0.603396894533781,-6.49537681384648
0.902768820400687,0.393034290832626
-2.4061265011622,0.311908494991409
1.54666155378089,-1.33987193151082
-2.34873843391672,6.46446062282954
-1.64604187210336,-4.9766485576209
1.17362248698935,-4.84320377154912
-0.423942567904142,-3.35132311626042
-2.20481968124643,2.54289103702937
0.712174875538202,-6.67800020022954
-0.227204205591825,-7.42803214831914
-1.31164717872873,-7.16277240558232
-2.42318630417123,-5.57666848941411
1.71594410936103,-5.08987258716191
-1.56251764496103,-0.118402350383652
-6.56706094940439,5.25591064648067
-2.55898261268869,-5.72103999896611
2.27760159770712,-0.668882731037987
-1.4564936180903,16.7874934788171
-2.12642073829904,-2.38679848952855
-4.16241741379037,0.187952231926071
-2.01935816009775,1.88868643001949
-5.1001954098536,2.12239481167232
-3.43479204376474,2.33501197056209
-1.10235321720376,-0.936819810109986
-1.98339033325448,-7.24574874682988
-2.87865734298959,1.80157376484309
-4.16336345871225,6.64916111187373
-1.58301735122934,8.84552169994746
-1.18621158798471,-7.47489522739018
-3.86002111633554,-1.72002576633061
-0.988785507280973,1.20580507473384
1.13275284866557,-3.60300635142888
0.72789083222613,0.420418750805008
-6.84489488800302,5.02530838207637
-3.65820360382333,-0.935484666067017
-6.11289024551645,6.31950308041011
-1.52913403709665,-5.39105914874638
-5.69685888489023,5.16949106411372
-3.40515995224252,-3.44472073360051
-0.888276102144865,-2.56960760398473
-2.90021777351632,1.54112387852107
-0.233268382151274,-7.15290807529057
-1.23809600075021,-6.37228606982793
-3.05924630363717,-5.21478103442754
1.94161331454978,-0.313590664106263
-3.94609260757699,5.91364122585689
-0.993746282656339,-3.29351185603703
-2.25403475960031,6.51042963222896
-0.798225047190336,-2.40150867744054
-3.85975599487558,6.63943458752071
-1.30322146614328,-7.51783012195195
-1.07306575973764,-2.10601626678075
-1.41582393844858,9.43231083111201
-3.45054388244882,-4.52110647006596
-0.477012159426359,-4.54043005748357
-1.07518160541788,-6.39762901111211
0.396258143584582,-0.574457129036849
-2.4411549588038,-5.70375798984136
-3.34428072174325,6.86370683864986
-7.33594799240365,4.07208372311031
0.552494225900027,-2.45220397754277
-3.43903875549569,7.32814146236812
1.84370565215811,-2.33082662864293
-2.27840399940744,-4.76727794452275
-1.69907188614145,-4.71546052737798
0.285322187344881,-2.86771963878239
-1.08301329811349,-7.55769943042363
0.261896191041323,-0.460952993172062
1.51961743633017,-0.727415684300316
-3.37301588257089,-5.12161372943486
-6.0010480900599,5.47629905895625
-4.51003313263192,2.09758354381953
-1.5761499424769,-0.933635104137314
-2.7960293312861,1.89829541401302
-2.80573535164132,-5.56754325671758
-3.02810168464914,-3.06352971835698
-6.04405641754403,5.8103935833398
-1.58670592506662,9.33676029400264
-3.00198221405282,6.83098770336543
-2.34681725700632,-4.86943506045903
-3.02900147636667,-5.50467037005986
-2.97096157272592,-4.31005166812505
-4.49908113678232,7.42744995312129
-1.21258211334482,-3.09953187747563
-0.729230882723478,-3.8623268489417
-2.38883257110849,2.56351686672603
-6.9877595921351,3.48779751018916
-6.2893838902308,4.42355896191035
-1.89002824028268,2.49130035595332
-5.46024847229257,6.21824194149409
0.536367026965471,-6.5351669673499
-6.51323080261484,5.38886429027949
-5.95883274276986,4.37592722134029
0.46278619567618,-3.75114630504216
-5.6754398365809,4.81878544048701
-6.54983663757577,5.56551099972163
-3.57082653244272,-1.2644172792014
